subject_id,student_id,assessment_type,marks_obtained,id
SB000065,ST000558,UT-3,97,MR042604
SB000065,ST000558,HY,10,MR042605
SB000065,ST000558,FA,29,MR042606
SB000066,ST000558,UT-1,51,MR042607
SB000066,ST000558,UT-2,46,MR042608
SB000066,ST000558,UT-3,97,MR042609
SB000066,ST000558,HY,54,MR042610
SB000066,ST000558,FA,46,MR042611
SB000067,ST000558,UT-1,40,MR042612
SB000067,ST000558,UT-2,34,MR042613
SB000067,ST000558,UT-3,99,MR042614
SB000067,ST000558,HY,82,MR042615
SB000067,ST000558,FA,79,MR042616
SB000068,ST000558,UT-1,23,MR042617
SB000068,ST000558,UT-2,1,MR042618
SB000068,ST000558,UT-3,75,MR042619
SB000068,ST000558,HY,76,MR042620
SB000068,ST000558,FA,69,MR042621
SB000064,ST000559,UT-1,29,MR042622
SB000064,ST000559,UT-2,34,MR042623
SB000064,ST000559,UT-3,34,MR042624
SB000064,ST000559,HY,24,MR042625
SB000064,ST000559,FA,77,MR042626
SB000065,ST000559,UT-1,14,MR042627
SB000065,ST000559,UT-2,89,MR042628
SB000065,ST000559,UT-3,20,MR042629
SB000065,ST000559,HY,24,MR042630
SB000065,ST000559,FA,54,MR042631
SB000066,ST000559,UT-1,16,MR042632
SB000066,ST000559,UT-2,38,MR042633
SB000066,ST000559,UT-3,15,MR042634
SB000066,ST000559,HY,81,MR042635
SB000066,ST000559,FA,48,MR042636
SB000067,ST000559,UT-1,81,MR042637
SB000067,ST000559,UT-2,94,MR042638
SB000067,ST000559,UT-3,83,MR042639
SB000067,ST000559,HY,56,MR042640
SB000067,ST000559,FA,61,MR042641
SB000068,ST000559,UT-1,97,MR042642
SB000068,ST000559,UT-2,24,MR042643
SB000068,ST000559,UT-3,28,MR042644
SB000068,ST000559,HY,29,MR042645
SB000068,ST000559,FA,38,MR042646
SB000064,ST000560,UT-1,50,MR042647
SB000064,ST000560,UT-2,92,MR042648
SB000064,ST000560,UT-3,74,MR042649
SB000064,ST000560,HY,86,MR042650
SB000064,ST000560,FA,69,MR042651
SB000065,ST000560,UT-1,21,MR042652
SB000065,ST000560,UT-2,70,MR042653
SB000065,ST000560,UT-3,52,MR042654
SB000065,ST000560,HY,26,MR042655
SB000065,ST000560,FA,33,MR042656
SB000066,ST000560,UT-1,64,MR042657
SB000066,ST000560,UT-2,2,MR042658
SB000066,ST000560,UT-3,31,MR042659
SB000066,ST000560,HY,73,MR042660
SB000066,ST000560,FA,12,MR042661
SB000067,ST000560,UT-1,14,MR042662
SB000067,ST000560,UT-2,14,MR042663
SB000067,ST000560,UT-3,68,MR042664
SB000067,ST000560,HY,60,MR042665
SB000067,ST000560,FA,79,MR042666
SB000068,ST000560,UT-1,97,MR042667
SB000068,ST000560,UT-2,28,MR042668
SB000068,ST000560,UT-3,57,MR042669
SB000068,ST000560,HY,77,MR042670
SB000068,ST000560,FA,66,MR042671
SB000064,ST000561,UT-1,90,MR042672
SB000064,ST000561,UT-2,96,MR042673
SB000064,ST000561,UT-3,73,MR042674
SB000064,ST000561,HY,47,MR042675
SB000064,ST000561,FA,31,MR042676
SB000065,ST000561,UT-1,21,MR042677
SB000065,ST000561,UT-2,49,MR042678
SB000065,ST000561,UT-3,60,MR042679
SB000065,ST000561,HY,94,MR042680
SB000065,ST000561,FA,84,MR042681
SB000066,ST000561,UT-1,30,MR042682
SB000066,ST000561,UT-2,46,MR042683
SB000066,ST000561,UT-3,29,MR042684
SB000066,ST000561,HY,14,MR042685
SB000066,ST000561,FA,37,MR042686
SB000067,ST000561,UT-1,50,MR042687
SB000067,ST000561,UT-2,46,MR042688
SB000067,ST000561,UT-3,27,MR042689
SB000067,ST000561,HY,1,MR042690
SB000067,ST000561,FA,99,MR042691
SB000068,ST000561,UT-1,75,MR042692
SB000068,ST000561,UT-2,12,MR042693
SB000068,ST000561,UT-3,38,MR042694
SB000068,ST000561,HY,15,MR042695
SB000068,ST000561,FA,94,MR042696
SB000064,ST000562,UT-1,6,MR042697
SB000064,ST000562,UT-2,13,MR042698
SB000064,ST000562,UT-3,51,MR042699
SB000064,ST000562,HY,34,MR042700
SB000064,ST000562,FA,67,MR042701
SB000065,ST000562,UT-1,94,MR042702
SB000065,ST000562,UT-2,9,MR042703
SB000065,ST000562,UT-3,97,MR042704
SB000065,ST000562,HY,58,MR042705
SB000065,ST000562,FA,95,MR042706
SB000066,ST000562,UT-1,33,MR042707
SB000066,ST000562,UT-2,92,MR042708
SB000066,ST000562,UT-3,33,MR042709
SB000066,ST000562,HY,52,MR042710
SB000066,ST000562,FA,90,MR042711
SB000067,ST000562,UT-1,78,MR042712
SB000067,ST000562,UT-2,0,MR042713
SB000067,ST000562,UT-3,28,MR042714
SB000067,ST000562,HY,35,MR042715
SB000067,ST000562,FA,30,MR042716
SB000068,ST000562,UT-1,19,MR042717
SB000068,ST000562,UT-2,36,MR042718
SB000068,ST000562,UT-3,19,MR042719
SB000068,ST000562,HY,11,MR042720
SB000068,ST000562,FA,29,MR042721
SB000064,ST000563,UT-1,100,MR042722
SB000064,ST000563,UT-2,57,MR042723
SB000064,ST000563,UT-3,59,MR042724
SB000064,ST000563,HY,27,MR042725
SB000064,ST000563,FA,91,MR042726
SB000065,ST000563,UT-1,74,MR042727
SB000065,ST000563,UT-2,91,MR042728
SB000065,ST000563,UT-3,42,MR042729
SB000065,ST000563,HY,3,MR042730
SB000065,ST000563,FA,54,MR042731
SB000066,ST000563,UT-1,45,MR042732
SB000066,ST000563,UT-2,75,MR042733
SB000066,ST000563,UT-3,23,MR042734
SB000066,ST000563,HY,34,MR042735
SB000066,ST000563,FA,6,MR042736
SB000067,ST000563,UT-1,41,MR042737
SB000067,ST000563,UT-2,41,MR042738
SB000067,ST000563,UT-3,61,MR042739
SB000067,ST000563,HY,89,MR042740
SB000067,ST000563,FA,57,MR042741
SB000068,ST000563,UT-1,77,MR042742
SB000068,ST000563,UT-2,86,MR042743
SB000068,ST000563,UT-3,43,MR042744
SB000068,ST000563,HY,87,MR042745
SB000068,ST000563,FA,82,MR042746
SB000064,ST000564,UT-1,100,MR042747
SB000064,ST000564,UT-2,26,MR042748
SB000064,ST000564,UT-3,39,MR042749
SB000064,ST000564,HY,29,MR042750
SB000064,ST000564,FA,72,MR042751
SB000065,ST000564,UT-1,37,MR042752
SB000065,ST000564,UT-2,50,MR042753
SB000065,ST000564,UT-3,58,MR042754
SB000065,ST000564,HY,54,MR042755
SB000065,ST000564,FA,44,MR042756
SB000066,ST000564,UT-1,38,MR042757
SB000066,ST000564,UT-2,1,MR042758
SB000066,ST000564,UT-3,43,MR042759
SB000066,ST000564,HY,7,MR042760
SB000066,ST000564,FA,60,MR042761
SB000067,ST000564,UT-1,23,MR042762
SB000067,ST000564,UT-2,51,MR042763
SB000067,ST000564,UT-3,5,MR042764
SB000067,ST000564,HY,53,MR042765
SB000067,ST000564,FA,66,MR042766
SB000068,ST000564,UT-1,37,MR042767
SB000068,ST000564,UT-2,93,MR042768
SB000068,ST000564,UT-3,65,MR042769
SB000068,ST000564,HY,27,MR042770
SB000068,ST000564,FA,81,MR042771
SB000064,ST000565,UT-1,12,MR042772
SB000064,ST000565,UT-2,45,MR042773
SB000064,ST000565,UT-3,31,MR042774
SB000064,ST000565,HY,93,MR042775
SB000064,ST000565,FA,76,MR042776
SB000065,ST000565,UT-1,55,MR042777
SB000065,ST000565,UT-2,37,MR042778
SB000065,ST000565,UT-3,16,MR042779
SB000065,ST000565,HY,57,MR042780
SB000065,ST000565,FA,53,MR042781
SB000066,ST000565,UT-1,67,MR042782
SB000066,ST000565,UT-2,35,MR042783
SB000066,ST000565,UT-3,53,MR042784
SB000066,ST000565,HY,6,MR042785
SB000066,ST000565,FA,59,MR042786
SB000067,ST000565,UT-1,55,MR042787
SB000067,ST000565,UT-2,67,MR042788
SB000067,ST000565,UT-3,22,MR042789
SB000067,ST000565,HY,77,MR042790
SB000067,ST000565,FA,1,MR042791
SB000068,ST000565,UT-1,82,MR042792
SB000068,ST000565,UT-2,2,MR042793
SB000068,ST000565,UT-3,6,MR042794
SB000068,ST000565,HY,24,MR042795
SB000068,ST000565,FA,96,MR042796
SB000064,ST000566,UT-1,93,MR042797
SB000064,ST000566,UT-2,88,MR042798
SB000064,ST000566,UT-3,78,MR042799
SB000064,ST000566,HY,63,MR042800
SB000064,ST000566,FA,76,MR042801
SB000065,ST000566,UT-1,78,MR042802
SB000065,ST000566,UT-2,53,MR042803
SB000065,ST000566,UT-3,30,MR042804
SB000065,ST000566,HY,2,MR042805
SB000065,ST000566,FA,1,MR042806
SB000066,ST000566,UT-1,47,MR042807
SB000066,ST000566,UT-2,18,MR042808
SB000066,ST000566,UT-3,49,MR042809
SB000066,ST000566,HY,46,MR042810
SB000066,ST000566,FA,64,MR042811
SB000067,ST000566,UT-1,92,MR042812
SB000067,ST000566,UT-2,64,MR042813
SB000067,ST000566,UT-3,22,MR042814
SB000067,ST000566,HY,46,MR042815
SB000067,ST000566,FA,66,MR042816
SB000068,ST000566,UT-1,78,MR042817
SB000068,ST000566,UT-2,78,MR042818
SB000068,ST000566,UT-3,57,MR042819
SB000068,ST000566,HY,93,MR042820
SB000068,ST000566,FA,26,MR042821
SB000064,ST000567,UT-1,25,MR042822
SB000064,ST000567,UT-2,49,MR042823
SB000064,ST000567,UT-3,40,MR042824
SB000064,ST000567,HY,51,MR042825
SB000064,ST000567,FA,64,MR042826
SB000065,ST000567,UT-1,89,MR042827
SB000065,ST000567,UT-2,54,MR042828
SB000065,ST000567,UT-3,96,MR042829
SB000065,ST000567,HY,48,MR042830
SB000065,ST000567,FA,60,MR042831
SB000066,ST000567,UT-1,57,MR042832
SB000066,ST000567,UT-2,86,MR042833
SB000066,ST000567,UT-3,11,MR042834
SB000066,ST000567,HY,9,MR042835
SB000066,ST000567,FA,100,MR042836
SB000067,ST000567,UT-1,63,MR042837
SB000067,ST000567,UT-2,45,MR042838
SB000067,ST000567,UT-3,43,MR042839
SB000067,ST000567,HY,30,MR042840
SB000067,ST000567,FA,35,MR042841
SB000068,ST000567,UT-1,93,MR042842
SB000068,ST000567,UT-2,62,MR042843
SB000068,ST000567,UT-3,6,MR042844
SB000068,ST000567,HY,1,MR042845
SB000068,ST000567,FA,28,MR042846
SB000064,ST000568,UT-1,81,MR042847
SB000064,ST000568,UT-2,44,MR042848
SB000064,ST000568,UT-3,5,MR042849
SB000064,ST000568,HY,100,MR042850
SB000064,ST000568,FA,45,MR042851
SB000065,ST000568,UT-1,34,MR042852
SB000065,ST000568,UT-2,82,MR042853
SB000065,ST000568,UT-3,51,MR042854
SB000065,ST000568,HY,58,MR042855
SB000065,ST000568,FA,65,MR042856
SB000066,ST000568,UT-1,2,MR042857
SB000066,ST000568,UT-2,79,MR042858
SB000066,ST000568,UT-3,40,MR042859
SB000066,ST000568,HY,42,MR042860
SB000066,ST000568,FA,7,MR042861
SB000067,ST000568,UT-1,5,MR042862
SB000067,ST000568,UT-2,66,MR042863
SB000067,ST000568,UT-3,31,MR042864
SB000067,ST000568,HY,78,MR042865
SB000067,ST000568,FA,25,MR042866
SB000068,ST000568,UT-1,50,MR042867
SB000068,ST000568,UT-2,57,MR042868
SB000068,ST000568,UT-3,91,MR042869
SB000068,ST000568,HY,87,MR042870
SB000068,ST000568,FA,29,MR042871
SB000064,ST000569,UT-1,71,MR042872
SB000064,ST000569,UT-2,0,MR042873
SB000064,ST000569,UT-3,100,MR042874
SB000064,ST000569,HY,47,MR042875
SB000064,ST000569,FA,72,MR042876
SB000065,ST000569,UT-1,87,MR042877
SB000065,ST000569,UT-2,75,MR042878
SB000065,ST000569,UT-3,3,MR042879
SB000065,ST000569,HY,70,MR042880
SB000065,ST000569,FA,61,MR042881
SB000066,ST000569,UT-1,32,MR042882
SB000066,ST000569,UT-2,60,MR042883
SB000066,ST000569,UT-3,28,MR042884
SB000066,ST000569,HY,73,MR042885
SB000066,ST000569,FA,82,MR042886
SB000067,ST000569,UT-1,27,MR042887
SB000067,ST000569,UT-2,6,MR042888
SB000067,ST000569,UT-3,85,MR042889
SB000067,ST000569,HY,100,MR042890
SB000067,ST000569,FA,2,MR042891
SB000068,ST000569,UT-1,3,MR042892
SB000068,ST000569,UT-2,35,MR042893
SB000068,ST000569,UT-3,100,MR042894
SB000068,ST000569,HY,74,MR042895
SB000068,ST000569,FA,81,MR042896
SB000064,ST000570,UT-1,46,MR042897
SB000064,ST000570,UT-2,78,MR042898
SB000064,ST000570,UT-3,11,MR042899
SB000064,ST000570,HY,21,MR042900
SB000064,ST000570,FA,42,MR042901
SB000065,ST000570,UT-1,17,MR042902
SB000065,ST000570,UT-2,5,MR042903
SB000065,ST000570,UT-3,52,MR042904
SB000065,ST000570,HY,33,MR042905
SB000065,ST000570,FA,20,MR042906
SB000066,ST000570,UT-1,54,MR042907
SB000066,ST000570,UT-2,97,MR042908
SB000066,ST000570,UT-3,35,MR042909
SB000066,ST000570,HY,77,MR042910
SB000066,ST000570,FA,20,MR042911
SB000067,ST000570,UT-1,81,MR042912
SB000067,ST000570,UT-2,66,MR042913
SB000067,ST000570,UT-3,93,MR042914
SB000067,ST000570,HY,27,MR042915
SB000067,ST000570,FA,92,MR042916
SB000068,ST000570,UT-1,95,MR042917
SB000068,ST000570,UT-2,34,MR042918
SB000068,ST000570,UT-3,48,MR042919
SB000068,ST000570,HY,73,MR042920
SB000068,ST000570,FA,43,MR042921
SB000064,ST000571,UT-1,45,MR042922
SB000064,ST000571,UT-2,33,MR042923
SB000064,ST000571,UT-3,3,MR042924
SB000064,ST000571,HY,75,MR042925
SB000064,ST000571,FA,50,MR042926
SB000065,ST000571,UT-1,75,MR042927
SB000065,ST000571,UT-2,70,MR042928
SB000065,ST000571,UT-3,77,MR042929
SB000065,ST000571,HY,82,MR042930
SB000065,ST000571,FA,71,MR042931
SB000066,ST000571,UT-1,31,MR042932
SB000066,ST000571,UT-2,77,MR042933
SB000066,ST000571,UT-3,4,MR042934
SB000066,ST000571,HY,80,MR042935
SB000066,ST000571,FA,62,MR042936
SB000067,ST000571,UT-1,53,MR042937
SB000067,ST000571,UT-2,53,MR042938
SB000067,ST000571,UT-3,68,MR042939
SB000067,ST000571,HY,70,MR042940
SB000067,ST000571,FA,78,MR042941
SB000068,ST000571,UT-1,98,MR042942
SB000068,ST000571,UT-2,98,MR042943
SB000068,ST000571,UT-3,96,MR042944
SB000068,ST000571,HY,99,MR042945
SB000068,ST000571,FA,77,MR042946
SB000064,ST000572,UT-1,3,MR042947
SB000064,ST000572,UT-2,29,MR042948
SB000064,ST000572,UT-3,3,MR042949
SB000064,ST000572,HY,47,MR042950
SB000064,ST000572,FA,61,MR042951
SB000065,ST000572,UT-1,24,MR042952
SB000065,ST000572,UT-2,57,MR042953
SB000065,ST000572,UT-3,81,MR042954
SB000065,ST000572,HY,18,MR042955
SB000065,ST000572,FA,73,MR042956
SB000066,ST000572,UT-1,8,MR042957
SB000066,ST000572,UT-2,40,MR042958
SB000066,ST000572,UT-3,30,MR042959
SB000066,ST000572,HY,89,MR042960
SB000066,ST000572,FA,35,MR042961
SB000067,ST000572,UT-1,20,MR042962
SB000067,ST000572,UT-2,93,MR042963
SB000067,ST000572,UT-3,17,MR042964
SB000067,ST000572,HY,39,MR042965
SB000067,ST000572,FA,1,MR042966
SB000068,ST000572,UT-1,55,MR042967
SB000068,ST000572,UT-2,21,MR042968
SB000068,ST000572,UT-3,85,MR042969
SB000068,ST000572,HY,39,MR042970
SB000068,ST000572,FA,35,MR042971
SB000064,ST000573,UT-1,90,MR042972
SB000064,ST000573,UT-2,83,MR042973
SB000064,ST000573,UT-3,14,MR042974
SB000064,ST000573,HY,66,MR042975
SB000064,ST000573,FA,55,MR042976
SB000065,ST000573,UT-1,61,MR042977
SB000065,ST000573,UT-2,31,MR042978
SB000065,ST000573,UT-3,93,MR042979
SB000065,ST000573,HY,61,MR042980
SB000065,ST000573,FA,35,MR042981
SB000066,ST000573,UT-1,84,MR042982
SB000066,ST000573,UT-2,1,MR042983
SB000066,ST000573,UT-3,0,MR042984
SB000066,ST000573,HY,46,MR042985
SB000066,ST000573,FA,13,MR042986
SB000067,ST000573,UT-1,48,MR042987
SB000067,ST000573,UT-2,71,MR042988
SB000067,ST000573,UT-3,90,MR042989
SB000067,ST000573,HY,50,MR042990
SB000067,ST000573,FA,0,MR042991
SB000068,ST000573,UT-1,71,MR042992
SB000068,ST000573,UT-2,78,MR042993
SB000068,ST000573,UT-3,53,MR042994
SB000068,ST000573,HY,34,MR042995
SB000068,ST000573,FA,22,MR042996
SB000064,ST000574,UT-1,96,MR042997
SB000064,ST000574,UT-2,48,MR042998
SB000064,ST000574,UT-3,2,MR042999
SB000064,ST000574,HY,62,MR043000
SB000064,ST000574,FA,32,MR043001
SB000065,ST000574,UT-1,50,MR043002
SB000065,ST000574,UT-2,50,MR043003
SB000065,ST000574,UT-3,72,MR043004
SB000065,ST000574,HY,90,MR043005
SB000065,ST000574,FA,49,MR043006
SB000066,ST000574,UT-1,83,MR043007
SB000066,ST000574,UT-2,81,MR043008
SB000066,ST000574,UT-3,47,MR043009
SB000066,ST000574,HY,28,MR043010
SB000066,ST000574,FA,64,MR043011
SB000067,ST000574,UT-1,80,MR043012
SB000067,ST000574,UT-2,36,MR043013
SB000067,ST000574,UT-3,82,MR043014
SB000067,ST000574,HY,50,MR043015
SB000067,ST000574,FA,44,MR043016
SB000068,ST000574,UT-1,20,MR043017
SB000068,ST000574,UT-2,31,MR043018
SB000068,ST000574,UT-3,46,MR043019
SB000068,ST000574,HY,1,MR043020
SB000068,ST000574,FA,54,MR043021
SB000064,ST000575,UT-1,34,MR043022
SB000064,ST000575,UT-2,54,MR043023
SB000064,ST000575,UT-3,15,MR043024
SB000064,ST000575,HY,53,MR043025
SB000064,ST000575,FA,52,MR043026
SB000065,ST000575,UT-1,94,MR043027
SB000065,ST000575,UT-2,19,MR043028
SB000065,ST000575,UT-3,15,MR043029
SB000065,ST000575,HY,97,MR043030
SB000065,ST000575,FA,4,MR043031
SB000066,ST000575,UT-1,53,MR043032
SB000066,ST000575,UT-2,45,MR043033
SB000066,ST000575,UT-3,100,MR043034
SB000066,ST000575,HY,1,MR043035
SB000066,ST000575,FA,19,MR043036
SB000067,ST000575,UT-1,94,MR043037
SB000067,ST000575,UT-2,80,MR043038
SB000067,ST000575,UT-3,97,MR043039
SB000067,ST000575,HY,50,MR043040
SB000067,ST000575,FA,51,MR043041
SB000068,ST000575,UT-1,4,MR043042
SB000068,ST000575,UT-2,87,MR043043
SB000068,ST000575,UT-3,54,MR043044
SB000068,ST000575,HY,56,MR043045
SB000068,ST000575,FA,76,MR043046
SB000064,ST000576,UT-1,8,MR043047
SB000064,ST000576,UT-2,6,MR043048
SB000064,ST000576,UT-3,79,MR043049
SB000064,ST000576,HY,93,MR043050
SB000064,ST000576,FA,97,MR043051
SB000065,ST000576,UT-1,67,MR043052
SB000065,ST000576,UT-2,68,MR043053
SB000065,ST000576,UT-3,16,MR043054
SB000065,ST000576,HY,26,MR043055
SB000065,ST000576,FA,18,MR043056
SB000066,ST000576,UT-1,30,MR043057
SB000066,ST000576,UT-2,88,MR043058
SB000066,ST000576,UT-3,52,MR043059
SB000066,ST000576,HY,36,MR043060
SB000066,ST000576,FA,9,MR043061
SB000067,ST000576,UT-1,7,MR043062
SB000067,ST000576,UT-2,34,MR043063
SB000067,ST000576,UT-3,41,MR043064
SB000067,ST000576,HY,12,MR043065
SB000067,ST000576,FA,57,MR043066
SB000068,ST000576,UT-1,94,MR043067
SB000068,ST000576,UT-2,1,MR043068
SB000068,ST000576,UT-3,29,MR043069
SB000068,ST000576,HY,81,MR043070
SB000068,ST000576,FA,94,MR043071
SB000064,ST000577,UT-1,94,MR043072
SB000064,ST000577,UT-2,2,MR043073
SB000064,ST000577,UT-3,36,MR043074
SB000064,ST000577,HY,75,MR043075
SB000064,ST000577,FA,45,MR043076
SB000065,ST000577,UT-1,1,MR043077
SB000065,ST000577,UT-2,90,MR043078
SB000065,ST000577,UT-3,43,MR043079
SB000065,ST000577,HY,42,MR043080
SB000065,ST000577,FA,18,MR043081
SB000066,ST000577,UT-1,9,MR043082
SB000066,ST000577,UT-2,40,MR043083
SB000066,ST000577,UT-3,60,MR043084
SB000066,ST000577,HY,61,MR043085
SB000066,ST000577,FA,21,MR043086
SB000067,ST000577,UT-1,69,MR043087
SB000067,ST000577,UT-2,61,MR043088
SB000067,ST000577,UT-3,14,MR043089
SB000067,ST000577,HY,93,MR043090
SB000067,ST000577,FA,36,MR043091
SB000068,ST000577,UT-1,3,MR043092
SB000068,ST000577,UT-2,10,MR043093
SB000068,ST000577,UT-3,75,MR043094
SB000068,ST000577,HY,69,MR043095
SB000068,ST000577,FA,28,MR043096
SB000064,ST000578,UT-1,57,MR043097
SB000064,ST000578,UT-2,4,MR043098
SB000064,ST000578,UT-3,57,MR043099
SB000064,ST000578,HY,64,MR043100
SB000064,ST000578,FA,82,MR043101
SB000065,ST000578,UT-1,85,MR043102
SB000065,ST000578,UT-2,70,MR043103
SB000065,ST000578,UT-3,11,MR043104
SB000065,ST000578,HY,94,MR043105
SB000065,ST000578,FA,48,MR043106
SB000066,ST000578,UT-1,79,MR043107
SB000066,ST000578,UT-2,22,MR043108
SB000066,ST000578,UT-3,91,MR043109
SB000066,ST000578,HY,1,MR043110
SB000066,ST000578,FA,11,MR043111
SB000067,ST000578,UT-1,88,MR043112
SB000067,ST000578,UT-2,18,MR043113
SB000067,ST000578,UT-3,10,MR043114
SB000067,ST000578,HY,22,MR043115
SB000067,ST000578,FA,72,MR043116
SB000068,ST000578,UT-1,4,MR043117
SB000068,ST000578,UT-2,34,MR043118
SB000068,ST000578,UT-3,6,MR043119
SB000068,ST000578,HY,45,MR043120
SB000068,ST000578,FA,27,MR043121
SB000064,ST000579,UT-1,28,MR043122
SB000064,ST000579,UT-2,58,MR043123
SB000064,ST000579,UT-3,22,MR043124
SB000064,ST000579,HY,68,MR043125
SB000064,ST000579,FA,75,MR043126
SB000065,ST000579,UT-1,70,MR043127
SB000065,ST000579,UT-2,9,MR043128
SB000065,ST000579,UT-3,24,MR043129
SB000065,ST000579,HY,47,MR043130
SB000065,ST000579,FA,78,MR043131
SB000066,ST000579,UT-1,97,MR043132
SB000066,ST000579,UT-2,39,MR043133
SB000066,ST000579,UT-3,63,MR043134
SB000066,ST000579,HY,15,MR043135
SB000066,ST000579,FA,35,MR043136
SB000067,ST000579,UT-1,99,MR043137
SB000067,ST000579,UT-2,85,MR043138
SB000067,ST000579,UT-3,58,MR043139
SB000067,ST000579,HY,96,MR043140
SB000067,ST000579,FA,62,MR043141
SB000068,ST000579,UT-1,86,MR043142
SB000068,ST000579,UT-2,37,MR043143
SB000068,ST000579,UT-3,53,MR043144
SB000068,ST000579,HY,62,MR043145
SB000068,ST000579,FA,88,MR043146
SB000064,ST000580,UT-1,97,MR043147
SB000064,ST000580,UT-2,29,MR043148
SB000064,ST000580,UT-3,96,MR043149
SB000064,ST000580,HY,96,MR043150
SB000064,ST000580,FA,57,MR043151
SB000065,ST000580,UT-1,3,MR043152
SB000065,ST000580,UT-2,42,MR043153
SB000065,ST000580,UT-3,9,MR043154
SB000065,ST000580,HY,9,MR043155
SB000065,ST000580,FA,14,MR043156
SB000066,ST000580,UT-1,37,MR043157
SB000066,ST000580,UT-2,61,MR043158
SB000066,ST000580,UT-3,21,MR043159
SB000066,ST000580,HY,11,MR043160
SB000066,ST000580,FA,46,MR043161
SB000067,ST000580,UT-1,18,MR043162
SB000067,ST000580,UT-2,72,MR043163
SB000067,ST000580,UT-3,5,MR043164
SB000067,ST000580,HY,84,MR043165
SB000067,ST000580,FA,32,MR043166
SB000068,ST000580,UT-1,54,MR043167
SB000068,ST000580,UT-2,98,MR043168
SB000068,ST000580,UT-3,98,MR043169
SB000068,ST000580,HY,73,MR043170
SB000068,ST000580,FA,68,MR043171
SB000064,ST000581,UT-1,97,MR043172
SB000064,ST000581,UT-2,35,MR043173
SB000064,ST000581,UT-3,8,MR043174
SB000064,ST000581,HY,61,MR043175
SB000064,ST000581,FA,80,MR043176
SB000065,ST000581,UT-1,61,MR043177
SB000065,ST000581,UT-2,50,MR043178
SB000065,ST000581,UT-3,74,MR043179
SB000065,ST000581,HY,74,MR043180
SB000065,ST000581,FA,82,MR043181
SB000066,ST000581,UT-1,19,MR043182
SB000066,ST000581,UT-2,3,MR043183
SB000066,ST000581,UT-3,68,MR043184
SB000066,ST000581,HY,71,MR043185
SB000066,ST000581,FA,81,MR043186
SB000067,ST000581,UT-1,42,MR043187
SB000067,ST000581,UT-2,68,MR043188
SB000067,ST000581,UT-3,13,MR043189
SB000067,ST000581,HY,20,MR043190
SB000067,ST000581,FA,68,MR043191
SB000068,ST000581,UT-1,67,MR043192
SB000068,ST000581,UT-2,64,MR043193
SB000068,ST000581,UT-3,2,MR043194
SB000068,ST000581,HY,76,MR043195
SB000068,ST000581,FA,5,MR043196
SB000064,ST000582,UT-1,99,MR043197
SB000064,ST000582,UT-2,15,MR043198
SB000064,ST000582,UT-3,67,MR043199
SB000064,ST000582,HY,77,MR043200
SB000064,ST000582,FA,76,MR043201
SB000065,ST000582,UT-1,10,MR043202
SB000065,ST000582,UT-2,48,MR043203
SB000065,ST000582,UT-3,59,MR043204
SB000065,ST000582,HY,76,MR043205
SB000065,ST000582,FA,82,MR043206
SB000066,ST000582,UT-1,19,MR043207
SB000066,ST000582,UT-2,87,MR043208
SB000066,ST000582,UT-3,32,MR043209
SB000066,ST000582,HY,40,MR043210
SB000066,ST000582,FA,17,MR043211
SB000067,ST000582,UT-1,31,MR043212
SB000067,ST000582,UT-2,32,MR043213
SB000067,ST000582,UT-3,90,MR043214
SB000067,ST000582,HY,82,MR043215
SB000067,ST000582,FA,75,MR043216
SB000068,ST000582,UT-1,16,MR043217
SB000068,ST000582,UT-2,23,MR043218
SB000068,ST000582,UT-3,29,MR043219
SB000068,ST000582,HY,2,MR043220
SB000068,ST000582,FA,0,MR043221
SB000064,ST000583,UT-1,51,MR043222
SB000064,ST000583,UT-2,92,MR043223
SB000064,ST000583,UT-3,76,MR043224
SB000064,ST000583,HY,33,MR043225
SB000064,ST000583,FA,62,MR043226
SB000065,ST000583,UT-1,30,MR043227
SB000065,ST000583,UT-2,90,MR043228
SB000065,ST000583,UT-3,20,MR043229
SB000065,ST000583,HY,9,MR043230
SB000065,ST000583,FA,68,MR043231
SB000066,ST000583,UT-1,17,MR043232
SB000066,ST000583,UT-2,92,MR043233
SB000066,ST000583,UT-3,27,MR043234
SB000066,ST000583,HY,94,MR043235
SB000066,ST000583,FA,28,MR043236
SB000067,ST000583,UT-1,84,MR043237
SB000067,ST000583,UT-2,25,MR043238
SB000067,ST000583,UT-3,22,MR043239
SB000067,ST000583,HY,49,MR043240
SB000067,ST000583,FA,2,MR043241
SB000068,ST000583,UT-1,1,MR043242
SB000068,ST000583,UT-2,82,MR043243
SB000068,ST000583,UT-3,2,MR043244
SB000068,ST000583,HY,64,MR043245
SB000068,ST000583,FA,19,MR043246
SB000064,ST000584,UT-1,98,MR043247
SB000064,ST000584,UT-2,74,MR043248
SB000064,ST000584,UT-3,92,MR043249
SB000064,ST000584,HY,69,MR043250
SB000064,ST000584,FA,78,MR043251
SB000065,ST000584,UT-1,52,MR043252
SB000065,ST000584,UT-2,62,MR043253
SB000065,ST000584,UT-3,26,MR043254
SB000065,ST000584,HY,75,MR043255
SB000065,ST000584,FA,54,MR043256
SB000066,ST000584,UT-1,56,MR043257
SB000066,ST000584,UT-2,3,MR043258
SB000066,ST000584,UT-3,59,MR043259
SB000066,ST000584,HY,14,MR043260
SB000066,ST000584,FA,29,MR043261
SB000067,ST000584,UT-1,46,MR043262
